user_id,item_id,rating
397,967,-1.0
930,284,-1.0
200,401,-1.0
269,221,-1.0
320,483,-1.0
103,893,-1.0
824,11,-1.0
591,124,-1.0
937,224,-1.0
115,331,-1.0
232,215,-1.0
845,492,-1.0
262,133,-1.0
372,315,-1.0
641,258,-1.0
617,196,-1.0
183,284,-1.0
748,244,-1.0
168,441,-1.0
58,1108,-1.0
411,632,-1.0
441,941,-1.0
652,54,-1.0
262,236,-1.0
762,237,-1.0
343,267,-1.0
621,551,-1.0
819,314,-1.0
258,64,-1.0
503,544,-1.0
785,233,-1.0
0,111,-1.0
763,116,-1.0
143,8,-1.0
757,209,-1.0
918,15,-1.0
881,494,-1.0
785,110,-1.0
367,445,-1.0
449,1433,-1.0
179,316,-1.0
392,87,-1.0
495,182,-1.0
547,14,-1.0
300,249,-1.0
12,689,-1.0
592,181,-1.0
820,212,-1.0
19,403,-1.0
756,929,-1.0
279,87,-1.0
752,68,-1.0
456,725,-1.0
696,326,-1.0
58,760,-1.0
315,68,-1.0
794,172,-1.0
12,686,-1.0
523,523,-1.0
710,730,-1.0
435,1026,-1.0
314,301,-1.0
560,682,-1.0
763,1055,-1.0
296,117,-1.0
306,227,-1.0
652,236,-1.0
454,714,-1.0
941,96,-1.0
89,460,-1.0
695,313,-1.0
708,249,-1.0
157,3,-1.0
206,746,-1.0
431,469,-1.0
408,616,-1.0
80,115,-1.0
935,8,-1.0
715,142,-1.0
538,241,-1.0
84,462,-1.0
595,321,-1.0
176,222,-1.0
134,97,-1.0
384,504,-1.0
191,474,-1.0
654,277,-1.0
889,193,-1.0
638,1099,-1.0
421,473,-1.0
307,65,-1.0
444,431,-1.0
343,365,-1.0
4,369,-1.0
298,379,-1.0
125,265,-1.0
61,700,-1.0
349,175,-1.0
112,977,-1.0
340,870,-1.0
935,1373,-1.0
19,175,-1.0
483,232,-1.0
412,299,-1.0
12,216,-1.0
703,430,-1.0
449,715,-1.0
212,6,-1.0
88,110,-1.0
680,680,-1.0
710,483,-1.0
305,24,-1.0
882,38,-1.0
785,142,-1.0
15,14,-1.0
292,718,-1.0
404,349,-1.0
870,335,-1.0
420,912,-1.0
662,676,-1.0
220,217,-1.0
513,645,-1.0
895,382,-1.0
629,251,-1.0
911,609,-1.0
907,263,-1.0
159,691,-1.0
160,284,-1.0
833,513,-1.0
276,282,-1.0
884,737,-1.0
351,209,-1.0
805,180,-1.0
891,576,-1.0
47,321,-1.0
746,474,-1.0
130,273,-1.0
791,274,-1.0
185,105,-1.0
278,23,-1.0
9,84,-1.0
842,414,-1.0
639,46,-1.0
716,236,-1.0
302,1222,-1.0
339,400,-1.0
775,186,-1.0
317,1012,-1.0
380,132,-1.0
931,6,-1.0
750,397,-1.0
416,760,-1.0
333,838,-1.0
594,221,-1.0
138,674,-1.0
177,744,-1.0
233,258,-1.0
112,506,-1.0
542,96,-1.0
576,110,-1.0
12,337,-1.0
850,749,-1.0
693,195,-1.0
263,743,-1.0
235,14,-1.0
137,316,-1.0
570,180,-1.0
714,924,-1.0
455,953,-1.0
6,76,-1.0
932,473,-1.0
740,55,-1.0
706,162,-1.0
59,1019,-1.0
1,272,-1.0
846,237,-1.0
789,14,-1.0
284,453,-1.0
668,117,-1.0
424,249,-1.0
938,888,-1.0
115,912,-1.0
696,1057,-1.0
868,99,-1.0
540,499,-1.0
392,4,-1.0
449,835,-1.0
307,492,-1.0
300,76,-1.0
319,147,-1.0
329,204,-1.0
379,257,-1.0
59,161,-1.0
150,136,-1.0
129,6,-1.0
912,473,-1.0
173,284,-1.0
416,249,-1.0
794,708,-1.0
204,287,-1.0
620,62,-1.0
318,348,-1.0
664,184,-1.0
21,167,-1.0
333,69,-1.0
369,182,-1.0
185,320,-1.0
756,740,-1.0
669,509,-1.0
325,425,-1.0
404,1229,-1.0
795,268,-1.0
23,740,-1.0
82,233,-1.0
748,429,-1.0
509,1023,-1.0
89,9,-1.0
515,355,-1.0
63,401,-1.0
849,173,-1.0
20,987,-1.0
628,190,-1.0
415,983,-1.0
845,784,-1.0
605,727,-1.0
570,190,-1.0
898,749,-1.0
917,44,-1.0
93,76,-1.0
109,1204,-1.0
187,682,-1.0
502,742,-1.0
628,222,-1.0
706,705,-1.0
409,311,-1.0
387,110,-1.0
289,823,-1.0
18,209,-1.0
586,270,-1.0
536,920,-1.0
264,116,-1.0
13,426,-1.0
884,98,-1.0
733,96,-1.0
812,340,-1.0
62,1005,-1.0
525,283,-1.0
144,730,-1.0
317,794,-1.0
378,383,-1.0
378,226,-1.0
576,215,-1.0
372,1228,-1.0
75,291,-1.0
698,928,-1.0
847,640,-1.0
785,126,-1.0
692,579,-1.0
483,28,-1.0
750,171,-1.0
568,13,-1.0
292,433,-1.0
549,680,-1.0
845,729,-1.0
724,8,-1.0
710,1012,-1.0
278,175,-1.0
150,82,-1.0
434,176,-1.0
797,104,-1.0
654,44,-1.0
402,286,-1.0
384,602,-1.0
502,690,-1.0
746,286,-1.0
444,478,-1.0
473,173,-1.0
485,99,-1.0
560,637,-1.0
465,313,-1.0
542,1071,-1.0
294,67,-1.0
24,49,-1.0
698,617,-1.0
59,182,-1.0
270,441,-1.0
898,566,-1.0
434,166,-1.0
726,421,-1.0
795,538,-1.0
875,292,-1.0
390,58,-1.0
499,409,-1.0
233,639,-1.0
392,687,-1.0
48,460,-1.0
715,659,-1.0
706,220,-1.0
654,37,-1.0
496,98,-1.0
82,21,-1.0
57,489,-1.0
278,292,-1.0
253,267,-1.0
141,360,-1.0
436,423,-1.0
588,311,-1.0
488,748,-1.0
307,53,-1.0
654,251,-1.0
362,205,-1.0
114,967,-1.0
681,209,-1.0
275,266,-1.0
242,512,-1.0
243,27,-1.0
179,67,-1.0
157,226,-1.0
505,508,-1.0
620,117,-1.0
49,317,-1.0
314,1063,-1.0
626,697,-1.0
746,500,-1.0
93,408,-1.0
498,537,-1.0
455,78,-1.0
879,53,-1.0
6,190,-1.0
300,162,-1.0
795,626,-1.0
341,88,-1.0
710,421,-1.0
48,1,-1.0
906,96,-1.0
576,564,-1.0
634,261,-1.0
58,620,-1.0
230,311,-1.0
707,455,-1.0
915,746,-1.0
290,831,-1.0
409,884,-1.0
150,753,-1.0
173,123,-1.0
881,185,-1.0
426,686,-1.0
711,82,-1.0
703,186,-1.0
199,460,-1.0
101,383,-1.0
128,244,-1.0
406,476,-1.0
491,649,-1.0
373,617,-1.0
496,174,-1.0
405,660,-1.0
602,417,-1.0
525,506,-1.0
663,185,-1.0
520,403,-1.0
910,402,-1.0
367,217,-1.0
307,609,-1.0
685,97,-1.0
373,219,-1.0
343,244,-1.0
373,525,-1.0
846,1048,-1.0
559,843,-1.0
614,355,-1.0
282,292,-1.0
252,174,-1.0
135,55,-1.0
891,949,-1.0
114,182,-1.0
206,536,-1.0
396,746,-1.0
12,70,-1.0
585,21,-1.0
58,10,-1.0
341,173,-1.0
575,273,-1.0
560,9,-1.0
795,663,-1.0
471,557,-1.0
587,939,-1.0
874,97,-1.0
529,236,-1.0
495,1399,-1.0
932,391,-1.0
503,1134,-1.0
129,566,-1.0
101,430,-1.0
879,217,-1.0
434,238,-1.0
214,550,-1.0
531,533,-1.0
435,466,-1.0
444,256,-1.0
276,589,-1.0
310,485,-1.0
93,70,-1.0
709,266,-1.0
276,0,-1.0
374,1215,-1.0
267,1220,-1.0
542,1617,-1.0
93,326,-1.0
289,403,-1.0
446,30,-1.0
888,189,-1.0
197,746,-1.0
731,319,-1.0
918,475,-1.0
366,758,-1.0
151,68,-1.0
723,266,-1.0
205,889,-1.0
496,143,-1.0
150,180,-1.0
513,227,-1.0
253,384,-1.0
847,88,-1.0
623,1065,-1.0
63,159,-1.0
345,76,-1.0
221,939,-1.0
652,365,-1.0
508,292,-1.0
832,183,-1.0
193,501,-1.0
403,746,-1.0
829,175,-1.0
902,6,-1.0
394,922,-1.0
243,65,-1.0
17,433,-1.0
708,574,-1.0
654,867,-1.0
605,331,-1.0
750,178,-1.0
837,11,-1.0
392,203,-1.0
172,259,-1.0
863,84,-1.0
384,403,-1.0
233,690,-1.0
25,292,-1.0
654,293,-1.0
880,95,-1.0
715,428,-1.0
915,218,-1.0
415,893,-1.0
91,230,-1.0
260,1235,-1.0
478,121,-1.0
903,276,-1.0
408,203,-1.0
629,618,-1.0
584,19,-1.0
499,195,-1.0
177,86,-1.0
670,203,-1.0
436,391,-1.0
120,426,-1.0
306,417,-1.0
359,324,-1.0
537,99,-1.0
315,519,-1.0
436,653,-1.0
129,937,-1.0
825,623,-1.0
343,288,-1.0
837,748,-1.0
177,722,-1.0
448,243,-1.0
267,1096,-1.0
249,116,-1.0
535,387,-1.0
333,174,-1.0
176,97,-1.0
806,131,-1.0
0,87,-1.0
180,1282,-1.0
372,682,-1.0
636,126,-1.0
529,63,-1.0
377,557,-1.0
828,316,-1.0
744,283,-1.0
404,148,-1.0
466,296,-1.0
128,325,-1.0
621,141,-1.0
344,864,-1.0
298,515,-1.0
43,383,-1.0
737,94,-1.0
288,361,-1.0
42,589,-1.0
12,407,-1.0
641,87,-1.0
605,63,-1.0
560,204,-1.0
62,110,-1.0
846,141,-1.0
424,270,-1.0
42,139,-1.0
118,299,-1.0
620,66,-1.0
502,275,-1.0
324,401,-1.0
289,96,-1.0
933,1133,-1.0
824,1011,-1.0
285,211,-1.0
451,135,-1.0
307,647,-1.0
285,82,-1.0
275,1265,-1.0
923,1034,-1.0
732,15,-1.0
234,921,-1.0
449,517,-1.0
730,318,-1.0
458,1014,-1.0
440,536,-1.0
841,270,-1.0
674,648,-1.0
15,88,-1.0
877,921,-1.0
210,301,-1.0
670,595,-1.0
87,879,-1.0
335,403,-1.0
313,245,-1.0
19,185,-1.0
362,944,-1.0
200,823,-1.0
654,415,-1.0
681,126,-1.0
915,110,-1.0
229,1190,-1.0
315,425,-1.0
599,160,-1.0
336,518,-1.0
886,221,-1.0
882,227,-1.0
333,460,-1.0
15,157,-1.0
915,591,-1.0
328,298,-1.0
307,613,-1.0
22,917,-1.0
927,245,-1.0
270,1131,-1.0
827,1003,-1.0
386,676,-1.0
291,6,-1.0
733,421,-1.0
362,573,-1.0
665,174,-1.0
513,182,-1.0
594,458,-1.0
668,519,-1.0
891,117,-1.0
144,729,-1.0
193,658,-1.0
398,708,-1.0
493,746,-1.0
852,292,-1.0
726,234,-1.0
300,214,-1.0
720,433,-1.0
617,94,-1.0
536,580,-1.0
344,1021,-1.0
118,110,-1.0
325,199,-1.0
72,892,-1.0
391,1224,-1.0
61,510,-1.0
726,758,-1.0
665,153,-1.0
756,67,-1.0
37,914,-1.0
734,122,-1.0
446,226,-1.0
206,519,-1.0
342,332,-1.0
544,87,-1.0
246,734,-1.0
664,199,-1.0
617,1,-1.0
844,338,-1.0
404,65,-1.0
897,746,-1.0
566,1129,-1.0
826,244,-1.0
250,466,-1.0
606,237,-1.0
882,1225,-1.0
233,15,-1.0
82,404,-1.0
720,7,-1.0
152,49,-1.0
464,473,-1.0
404,700,-1.0
548,126,-1.0
58,711,-1.0
621,843,-1.0
326,556,-1.0
402,147,-1.0
35,880,-1.0
621,1147,-1.0
189,117,-1.0
822,500,-1.0
441,209,-1.0
221,90,-1.0
159,842,-1.0
245,200,-1.0
362,163,-1.0
356,409,-1.0
61,248,-1.0
542,698,-1.0
652,95,-1.0
404,126,-1.0
639,367,-1.0
716,469,-1.0
706,646,-1.0
15,284,-1.0
400,482,-1.0
794,552,-1.0
479,171,-1.0
591,703,-1.0
449,1114,-1.0
58,284,-1.0
798,44,-1.0
487,507,-1.0
296,421,-1.0
271,11,-1.0
312,613,-1.0
193,159,-1.0
654,1376,-1.0
144,149,-1.0
457,748,-1.0
340,874,-1.0
404,76,-1.0
372,101,-1.0
895,672,-1.0
329,281,-1.0
338,239,-1.0
444,300,-1.0
405,1019,-1.0
885,234,-1.0
274,163,-1.0
416,254,-1.0
523,492,-1.0
565,95,-1.0
497,202,-1.0
587,393,-1.0
424,341,-1.0
822,91,-1.0
392,190,-1.0
306,61,-1.0
654,829,-1.0
765,70,-1.0
429,1005,-1.0
781,530,-1.0
628,267,-1.0
746,459,-1.0
94,67,-1.0
531,311,-1.0
664,155,-1.0
333,178,-1.0
942,403,-1.0
362,569,-1.0
283,752,-1.0
537,954,-1.0
108,371,-1.0
346,315,-1.0
108,808,-1.0
748,1226,-1.0
649,172,-1.0
194,1313,-1.0
624,199,-1.0
404,438,-1.0
325,209,-1.0
486,1242,-1.0
876,746,-1.0
496,117,-1.0
275,1029,-1.0
789,366,-1.0
89,32,-1.0
255,720,-1.0
624,514,-1.0
41,272,-1.0
101,120,-1.0
69,1063,-1.0
500,6,-1.0
548,224,-1.0
908,337,-1.0
929,688,-1.0
175,270,-1.0
175,874,-1.0
922,926,-1.0
160,117,-1.0
129,158,-1.0
6,508,-1.0
703,300,-1.0
82,869,-1.0
531,1238,-1.0
393,670,-1.0
25,813,-1.0
451,316,-1.0
902,818,-1.0
393,311,-1.0
312,967,-1.0
335,1116,-1.0
228,270,-1.0
416,166,-1.0
278,164,-1.0
797,1064,-1.0
202,257,-1.0
69,68,-1.0
680,536,-1.0
180,1286,-1.0
377,1145,-1.0
571,123,-1.0
222,409,-1.0
455,430,-1.0
118,24,-1.0
535,425,-1.0
175,245,-1.0
494,185,-1.0
454,279,-1.0
726,383,-1.0
75,136,-1.0
714,939,-1.0
640,482,-1.0
497,217,-1.0
498,603,-1.0
12,574,-1.0
422,124,-1.0
101,320,-1.0
243,214,-1.0
404,733,-1.0
157,207,-1.0
889,233,-1.0
867,6,-1.0
869,51,-1.0
206,578,-1.0
264,239,-1.0
525,676,-1.0
7,334,-1.0
715,412,-1.0
446,542,-1.0
513,47,-1.0
129,83,-1.0
654,1598,-1.0
515,193,-1.0
320,631,-1.0
317,603,-1.0
450,685,-1.0
503,140,-1.0
292,566,-1.0
918,182,-1.0
329,79,-1.0
144,676,-1.0
152,355,-1.0
305,110,-1.0
281,325,-1.0
576,423,-1.0
124,72,-1.0
589,1007,-1.0
10,258,-1.0
495,52,-1.0
144,341,-1.0
25,758,-1.0
909,330,-1.0
88,180,-1.0
560,201,-1.0
773,806,-1.0
295,270,-1.0
166,231,-1.0
392,53,-1.0
274,418,-1.0
867,468,-1.0
180,754,-1.0
405,428,-1.0
37,286,-1.0
496,649,-1.0
756,16,-1.0
793,934,-1.0
345,539,-1.0
360,449,-1.0
933,155,-1.0
293,280,-1.0
180,224,-1.0
273,274,-1.0
729,120,-1.0
663,159,-1.0
183,216,-1.0
777,548,-1.0
618,28,-1.0
882,1019,-1.0
386,247,-1.0
904,317,-1.0
295,149,-1.0
681,730,-1.0
17,24,-1.0
542,700,-1.0
279,203,-1.0
143,88,-1.0
37,324,-1.0
763,0,-1.0
520,473,-1.0
233,684,-1.0
884,594,-1.0
612,601,-1.0
408,1097,-1.0
566,525,-1.0
293,838,-1.0
424,4,-1.0
94,96,-1.0
261,64,-1.0
787,329,-1.0
549,875,-1.0
166,236,-1.0
23,286,-1.0
801,446,-1.0
374,768,-1.0
263,237,-1.0
496,96,-1.0
726,23,-1.0
505,229,-1.0
0,138,-1.0
63,1063,-1.0
187,258,-1.0
703,302,-1.0
243,594,-1.0
838,331,-1.0
404,1556,-1.0
746,314,-1.0
12,260,-1.0
312,221,-1.0
151,124,-1.0
560,471,-1.0
253,258,-1.0
94,648,-1.0
444,78,-1.0
103,1010,-1.0
238,921,-1.0
287,591,-1.0
897,345,-1.0
485,1373,-1.0
879,146,-1.0
436,415,-1.0
389,843,-1.0
789,746,-1.0
448,271,-1.0
748,659,-1.0
533,234,-1.0
619,298,-1.0
197,298,-1.0
831,242,-1.0
681,55,-1.0
93,1056,-1.0
277,309,-1.0
127,76,-1.0
428,761,-1.0
12,303,-1.0
638,196,-1.0
127,70,-1.0
415,55,-1.0
485,330,-1.0
411,682,-1.0
675,686,-1.0
471,23,-1.0
842,524,-1.0
439,935,-1.0
118,542,-1.0
596,273,-1.0
200,257,-1.0
915,504,-1.0
251,738,-1.0
278,197,-1.0
774,898,-1.0
22,229,-1.0
322,198,-1.0
746,586,-1.0
832,1229,-1.0
428,354,-1.0
762,728,-1.0
129,146,-1.0
703,887,-1.0
897,687,-1.0
96,1124,-1.0
832,587,-1.0
232,7,-1.0
40,355,-1.0
913,311,-1.0
14,276,-1.0
81,768,-1.0
59,63,-1.0
594,920,-1.0
915,929,-1.0
267,95,-1.0
901,133,-1.0
520,12,-1.0
401,408,-1.0
576,87,-1.0
799,749,-1.0
285,346,-1.0
124,1035,-1.0
748,539,-1.0
828,703,-1.0
529,182,-1.0
275,385,-1.0
590,426,-1.0
275,353,-1.0
409,896,-1.0
614,86,-1.0
520,831,-1.0
408,365,-1.0
290,842,-1.0
344,459,-1.0
327,182,-1.0
622,281,-1.0
657,722,-1.0
437,278,-1.0
396,57,-1.0
824,922,-1.0
61,110,-1.0
746,465,-1.0
448,1071,-1.0
41,174,-1.0
898,167,-1.0
689,157,-1.0
740,273,-1.0
931,210,-1.0
532,290,-1.0
865,241,-1.0
670,88,-1.0
140,595,-1.0
372,94,-1.0
830,172,-1.0
495,424,-1.0
415,49,-1.0
121,508,-1.0
233,1098,-1.0
746,151,-1.0
84,236,-1.0
254,563,-1.0
64,237,-1.0
605,923,-1.0
876,184,-1.0
736,126,-1.0
416,756,-1.0
550,626,-1.0
338,520,-1.0
757,237,-1.0
377,794,-1.0
657,941,-1.0
335,104,-1.0
200,511,-1.0
408,852,-1.0
250,296,-1.0
42,471,-1.0
144,570,-1.0
43,190,-1.0
372,744,-1.0
737,453,-1.0
464,833,-1.0
74,113,-1.0
931,446,-1.0
838,180,-1.0
372,727,-1.0
765,496,-1.0
291,917,-1.0
458,1188,-1.0
863,1107,-1.0
619,259,-1.0
838,823,-1.0
98,431,-1.0
385,403,-1.0
290,464,-1.0
325,561,-1.0
432,472,-1.0
874,921,-1.0
672,894,-1.0
654,313,-1.0
403,899,-1.0
853,21,-1.0
279,365,-1.0
483,236,-1.0
108,10,-1.0
435,431,-1.0
862,346,-1.0
751,903,-1.0
560,52,-1.0
704,552,-1.0
708,173,-1.0
787,529,-1.0
922,49,-1.0
938,687,-1.0
665,196,-1.0
714,753,-1.0
58,483,-1.0
454,158,-1.0
931,527,-1.0
920,227,-1.0
434,116,-1.0
292,158,-1.0
803,622,-1.0
625,325,-1.0
863,127,-1.0
192,126,-1.0
360,96,-1.0
6,573,-1.0
929,1008,-1.0
653,153,-1.0
384,1533,-1.0
151,502,-1.0
527,249,-1.0
172,261,-1.0
705,754,-1.0
757,10,-1.0
263,292,-1.0
594,1057,-1.0
325,699,-1.0
248,187,-1.0
246,180,-1.0
654,1401,-1.0
406,654,-1.0
215,529,-1.0
685,21,-1.0
428,189,-1.0
842,496,-1.0
654,317,-1.0
82,793,-1.0
649,417,-1.0
706,1279,-1.0
896,483,-1.0
398,658,-1.0
656,280,-1.0
526,63,-1.0
428,1222,-1.0
715,385,-1.0
233,564,-1.0
267,15,-1.0
789,824,-1.0
746,174,-1.0
449,480,-1.0
882,701,-1.0
221,55,-1.0
496,110,-1.0
293,750,-1.0
891,21,-1.0
542,682,-1.0
847,165,-1.0
43,658,-1.0
740,564,-1.0
449,867,-1.0
797,959,-1.0
879,683,-1.0
732,123,-1.0
0,39,-1.0
344,566,-1.0
505,28,-1.0
404,306,-1.0
87,319,-1.0
198,320,-1.0
775,218,-1.0
400,526,-1.0
82,120,-1.0
692,176,-1.0
307,581,-1.0
116,975,-1.0
847,71,-1.0
532,179,-1.0
8,6,-1.0
232,612,-1.0
303,680,-1.0
215,1065,-1.0
478,178,-1.0
926,37,-1.0
341,1313,-1.0
333,335,-1.0
157,1009,-1.0
155,186,-1.0
486,271,-1.0
248,544,-1.0
116,280,-1.0
183,566,-1.0
814,481,-1.0
279,201,-1.0
253,653,-1.0
390,132,-1.0
456,756,-1.0
789,226,-1.0
614,884,-1.0
41,421,-1.0
441,128,-1.0
732,818,-1.0
522,406,-1.0
486,770,-1.0
834,586,-1.0
118,338,-1.0
893,1003,-1.0
891,30,-1.0
384,523,-1.0
624,421,-1.0
550,308,-1.0
315,287,-1.0
441,76,-1.0
404,951,-1.0
134,564,-1.0
787,171,-1.0
452,788,-1.0
428,206,-1.0
188,511,-1.0
338,512,-1.0
17,600,-1.0
227,55,-1.0
180,950,-1.0
292,121,-1.0
240,284,-1.0
194,142,-1.0
5,524,-1.0
682,320,-1.0
163,251,-1.0
449,1042,-1.0
636,593,-1.0
542,640,-1.0
495,87,-1.0
387,4,-1.0
504,524,-1.0
576,726,-1.0
531,1037,-1.0
90,472,-1.0
891,429,-1.0
879,99,-1.0
114,3,-1.0
267,153,-1.0
668,78,-1.0
400,582,-1.0
840,304,-1.0
278,172,-1.0
794,94,-1.0
64,87,-1.0
618,683,-1.0
845,1528,-1.0
434,233,-1.0
458,674,-1.0
785,0,-1.0
918,244,-1.0
616,450,-1.0
183,509,-1.0
883,211,-1.0
398,42,-1.0
891,495,-1.0
789,160,-1.0
233,281,-1.0
261,1033,-1.0
255,55,-1.0
179,172,-1.0
740,180,-1.0
824,1032,-1.0
459,300,-1.0
129,754,-1.0
847,1124,-1.0
804,16,-1.0
893,341,-1.0
748,877,-1.0
231,116,-1.0
37,217,-1.0
875,186,-1.0
235,430,-1.0
258,14,-1.0
485,1596,-1.0
795,432,-1.0
217,264,-1.0
415,605,-1.0
5,511,-1.0
935,283,-1.0
373,683,-1.0
93,535,-1.0
709,99,-1.0
325,88,-1.0
294,46,-1.0
893,56,-1.0
400,355,-1.0
716,453,-1.0
157,78,-1.0
649,134,-1.0
652,257,-1.0
157,234,-1.0
762,69,-1.0
787,407,-1.0
518,680,-1.0
325,232,-1.0
649,602,-1.0
653,82,-1.0
460,157,-1.0
27,284,-1.0
177,243,-1.0
638,507,-1.0
404,1517,-1.0
750,61,-1.0
730,182,-1.0
671,299,-1.0
455,91,-1.0
536,731,-1.0
377,627,-1.0
642,245,-1.0
698,150,-1.0
468,482,-1.0
452,142,-1.0
706,418,-1.0
115,273,-1.0
863,1282,-1.0
880,70,-1.0
404,1403,-1.0
159,506,-1.0
91,617,-1.0
434,758,-1.0
373,308,-1.0
326,648,-1.0
261,484,-1.0
206,412,-1.0
235,474,-1.0
271,467,-1.0
531,95,-1.0
845,89,-1.0
612,476,-1.0
710,213,-1.0
869,1110,-1.0
188,1018,-1.0
533,288,-1.0
57,1098,-1.0
558,309,-1.0
84,500,-1.0
740,476,-1.0
665,527,-1.0
616,97,-1.0
93,798,-1.0
746,123,-1.0
852,676,-1.0
647,677,-1.0
95,199,-1.0
222,824,-1.0
834,589,-1.0
362,221,-1.0
59,94,-1.0
393,68,-1.0
296,99,-1.0
921,14,-1.0
3,352,-1.0
576,730,-1.0
923,113,-1.0
327,637,-1.0
393,1077,-1.0
478,263,-1.0
211,513,-1.0
454,403,-1.0
338,481,-1.0
304,472,-1.0
7,126,-1.0
84,700,-1.0
654,842,-1.0
496,653,-1.0
12,144,-1.0
822,21,-1.0
139,302,-1.0
12,807,-1.0
221,1042,-1.0
269,216,-1.0
698,269,-1.0
566,38,-1.0
653,238,-1.0
737,171,-1.0
631,172,-1.0
320,460,-1.0
550,236,-1.0
221,99,-1.0
898,237,-1.0
641,421,-1.0
837,352,-1.0
617,81,-1.0
626,634,-1.0
626,626,-1.0
415,1137,-1.0
594,544,-1.0
473,640,-1.0
931,548,-1.0
759,839,-1.0
331,53,-1.0
591,680,-1.0
404,445,-1.0
312,95,-1.0
825,1229,-1.0
81,86,-1.0
235,1326,-1.0
180,221,-1.0
576,469,-1.0
536,178,-1.0
531,267,-1.0
434,183,-1.0
290,561,-1.0
932,153,-1.0
469,845,-1.0
942,754,-1.0
307,1138,-1.0
659,364,-1.0
453,502,-1.0
404,1407,-1.0
797,110,-1.0
384,249,-1.0
17,647,-1.0
684,870,-1.0
301,307,-1.0
311,171,-1.0
803,48,-1.0
185,552,-1.0
839,657,-1.0
296,472,-1.0
483,215,-1.0
560,486,-1.0
503,1044,-1.0
915,65,-1.0
17,210,-1.0
804,41,-1.0
427,894,-1.0
291,248,-1.0
715,180,-1.0
197,233,-1.0
43,171,-1.0
291,703,-1.0
132,747,-1.0
892,409,-1.0
331,147,-1.0
659,823,-1.0
108,400,-1.0
591,156,-1.0
137,44,-1.0
362,790,-1.0
838,864,-1.0
483,182,-1.0
899,1296,-1.0
406,126,-1.0
326,1067,-1.0
488,358,-1.0
68,319,-1.0
404,1549,-1.0
332,179,-1.0
895,1620,-1.0
941,494,-1.0
133,321,-1.0
353,492,-1.0
198,311,-1.0
147,172,-1.0
681,237,-1.0
270,115,-1.0
267,323,-1.0
494,154,-1.0
492,481,-1.0
124,483,-1.0
806,414,-1.0
61,557,-1.0
818,860,-1.0
928,173,-1.0
363,873,-1.0
565,691,-1.0
473,283,-1.0
377,194,-1.0
310,193,-1.0
345,421,-1.0
866,257,-1.0
377,1219,-1.0
710,343,-1.0
196,806,-1.0
513,201,-1.0
173,393,-1.0
270,136,-1.0
866,586,-1.0
386,494,-1.0
24,257,-1.0
920,150,-1.0
377,105,-1.0
439,1589,-1.0
377,1045,-1.0
269,813,-1.0
803,163,-1.0
931,484,-1.0
454,229,-1.0
681,431,-1.0
722,149,-1.0
254,257,-1.0
877,70,-1.0
598,278,-1.0
791,12,-1.0
362,226,-1.0
882,750,-1.0
84,189,-1.0
386,78,-1.0
896,193,-1.0
532,195,-1.0
794,475,-1.0
889,203,-1.0
880,847,-1.0
267,715,-1.0
726,93,-1.0
529,155,-1.0
404,712,-1.0
362,313,-1.0
576,109,-1.0
277,601,-1.0
393,737,-1.0
325,652,-1.0
12,899,-1.0
326,153,-1.0
676,740,-1.0
150,130,-1.0
404,214,-1.0
746,303,-1.0
406,243,-1.0
369,521,-1.0
221,867,-1.0
486,1186,-1.0
882,250,-1.0
463,331,-1.0
707,871,-1.0
553,580,-1.0
639,13,-1.0
302,690,-1.0
658,497,-1.0
333,472,-1.0
713,595,-1.0
917,493,-1.0
481,244,-1.0
297,316,-1.0
623,1057,-1.0
342,727,-1.0
931,228,-1.0
74,595,-1.0
441,229,-1.0
221,1334,-1.0
931,192,-1.0
544,173,-1.0
323,408,-1.0
579,286,-1.0
72,245,-1.0
343,476,-1.0
907,523,-1.0
398,631,-1.0
406,249,-1.0
192,691,-1.0
882,126,-1.0
791,146,-1.0
727,14,-1.0
72,47,-1.0
804,149,-1.0
82,860,-1.0
924,814,-1.0
621,403,-1.0
398,117,-1.0
114,315,-1.0
118,1260,-1.0
55,944,-1.0
665,247,-1.0
587,957,-1.0
755,158,-1.0
513,292,-1.0
239,338,-1.0
250,247,-1.0
382,511,-1.0
649,150,-1.0
215,63,-1.0
53,1010,-1.0
9,365,-1.0
492,191,-1.0
86,720,-1.0
616,672,-1.0
59,140,-1.0
831,321,-1.0
258,209,-1.0
292,249,-1.0
404,1017,-1.0
473,994,-1.0
681,942,-1.0
473,281,-1.0
415,241,-1.0
183,385,-1.0
98,869,-1.0
307,88,-1.0
404,810,-1.0
540,697,-1.0
762,96,-1.0
765,603,-1.0
646,296,-1.0
451,861,-1.0
579,327,-1.0
347,817,-1.0
889,257,-1.0
452,143,-1.0
776,521,-1.0
852,875,-1.0
331,1026,-1.0
379,472,-1.0
329,291,-1.0
600,180,-1.0
296,123,-1.0
298,66,-1.0
792,126,-1.0
450,324,-1.0
644,425,-1.0
84,55,-1.0
450,326,-1.0
21,95,-1.0
822,182,-1.0
93,403,-1.0
911,355,-1.0
768,117,-1.0
144,267,-1.0
342,331,-1.0
252,431,-1.0
861,557,-1.0
889,1063,-1.0
478,378,-1.0
726,99,-1.0
200,1423,-1.0
388,495,-1.0
882,803,-1.0
520,518,-1.0
206,81,-1.0
804,286,-1.0
317,374,-1.0
416,640,-1.0
264,244,-1.0
